SalesPrice;LotArea;OverallQual;ExterQual;BsmtQual;BsmtTotal;Heating;HeatingQual;CentralAir;FirstFloor;SecondFloor;Bedroom;Kitchen;KitchenQual;TotalRooms;Fireplace;FireplaceQual;GarageCars;GarageArea;GarageQual;WoodDeck;OpenPorch;EnclosedPorch;PoolArea;PoolQua
171500;7023;5;3;4;734;1;4;1;734;674;3;1;3;6;0;0;2;489;3;0;85;0;0;0
140000;3675;6;3;4;547;1;5;1;1072;0;2;1;4;5;0;0;2;525;3;0;44;0;0;0
131750;6400;5;3;3;960;1;5;1;960;0;2;1;2;4;0;0;1;392;3;144;0;35;0;0
61500;6882;4;3;0;0;1;3;0;1152;0;2;2;2;6;0;0;0;0;0;0;0;0;0;0
111000;10215;4;3;3;864;1;5;1;948;0;3;1;3;5;0;0;1;248;3;0;0;0;0;0
98500;8741;5;3;3;1195;1;3;0;1195;0;4;2;3;8;0;0;0;0;0;118;0;0;0;0
79000;4270;3;3;3;544;1;5;1;774;0;3;1;4;6;0;0;0;0;0;0;0;286;0;0
108500;10042;6;3;3;660;1;3;1;740;125;2;1;3;4;1;4;1;216;3;0;0;84;0;0
110000;9450;4;3;3;894;1;5;1;894;0;3;1;3;5;0;0;2;400;3;0;0;0;0;0
112000;11767;4;3;2;560;1;4;0;796;550;2;1;3;6;0;0;1;384;2;168;24;0;0;0
125000;8172;4;3;3;768;1;3;1;768;0;2;1;3;4;1;2;1;355;3;0;0;196;0;0
79275;8172;4;3;3;864;1;3;1;864;0;3;1;3;5;0;0;2;528;3;196;0;0;0;0
119000;8190;4;3;3;948;1;5;1;948;0;3;1;3;5;1;3;1;280;3;0;36;0;0;0
200000;10896;6;2;3;1440;1;5;1;1440;1440;8;2;2;14;0;0;0;0;0;0;110;0;0;0
150000;10890;5;3;3;1296;3;2;0;1296;1296;6;2;3;12;0;0;0;0;0;0;742;240;0;0
165000;10592;6;3;3;602;1;3;1;900;602;3;1;4;7;2;3;1;180;3;96;0;112;0;0
96500;10594;5;3;3;768;3;2;0;789;0;2;1;3;5;0;0;1;200;1;0;0;112;0;0
136500;7223;5;3;3;1290;1;3;1;1422;0;3;1;3;6;0;0;1;352;3;0;0;64;0;0
146500;6821;6;3;3;651;1;4;1;759;539;2;1;3;8;1;4;1;240;3;216;0;168;0;0
175000;7200;5;3;4;731;1;5;1;981;787;3;1;4;7;2;3;1;240;3;0;0;264;0;0
148500;4000;7;3;4;531;1;3;1;567;531;2;1;3;5;1;4;1;216;3;0;0;0;0;0
141500;6720;6;3;3;585;1;3;0;851;585;3;1;3;7;1;4;1;228;3;184;0;0;0;0
189950;7642;7;4;3;912;1;4;1;912;514;3;1;4;7;1;4;1;216;3;0;240;0;0;0
135000;7155;6;3;3;686;1;3;1;686;775;3;1;3;6;1;4;1;225;3;0;0;116;0;0
164000;7128;7;3;3;918;1;4;1;918;728;4;1;3;7;2;4;1;240;3;0;0;0;0;0
90350;4280;5;3;3;440;1;3;0;694;0;2;1;4;4;1;4;1;352;4;0;0;34;0;0
139000;5362;5;3;3;661;1;5;1;661;589;3;1;3;8;1;4;2;552;3;242;0;81;0;0
119750;6305;5;3;2;920;1;5;1;954;0;2;1;2;5;1;4;1;240;2;0;0;0;0;0
145000;7136;6;3;4;979;1;3;0;979;979;4;2;3;8;0;0;2;492;3;0;0;0;0;0
145000;6270;5;3;3;1001;1;3;0;1001;1001;4;2;3;8;0;0;3;871;3;0;0;0;0;0
238000;7230;7;3;3;851;1;4;1;867;851;4;1;4;8;1;3;2;264;3;291;0;60;0;0
153500;13108;5;3;0;0;1;2;1;1226;0;2;1;3;7;1;4;2;400;3;174;24;120;0;0
239000;22420;6;3;4;1370;2;3;0;1370;1254;4;1;3;10;1;4;3;864;3;0;0;0;0;0
359100;12168;8;3;4;965;1;3;1;1940;1254;4;1;3;10;2;4;2;380;3;0;0;0;0;0
188000;7810;4;3;3;930;1;5;1;1230;525;4;1;4;7;1;3;1;231;2;0;40;0;0;0
220000;11275;6;3;3;854;1;3;1;1096;895;3;1;3;7;1;4;2;432;3;0;0;19;0;0
140000;6221;5;3;3;728;1;5;1;760;595;3;1;3;5;0;0;2;528;3;0;0;0;0;0
315000;10570;8;4;4;853;1;3;1;1549;1178;3;1;4;10;2;3;2;440;3;0;74;0;0;0
259500;7259;6;3;3;1028;1;5;1;1436;884;3;1;4;9;1;3;1;180;3;224;0;0;0;0
257500;14442;6;3;3;1477;1;5;1;1839;0;3;1;4;7;2;3;2;416;3;0;87;0;0;0
219500;13125;7;3;3;800;1;3;1;960;780;3;1;3;6;2;4;1;240;3;0;0;0;0;0
217000;21000;6;3;4;1809;1;3;1;2259;0;3;1;4;7;2;4;2;450;3;166;120;192;0;0
201000;25485;6;3;3;1560;1;3;1;1560;0;3;1;3;6;3;3;2;580;3;0;75;584;0;0
215000;21579;6;3;4;1488;1;5;1;1488;0;3;1;3;7;2;4;2;552;3;0;0;216;0;0
123900;1782;6;3;4;516;1;4;1;529;516;2;1;3;5;1;3;2;462;3;180;0;0;0;0
170000;17871;4;3;4;1680;1;4;1;1680;0;4;1;4;7;0;0;2;628;3;152;0;0;0;0
200000;3907;8;3;4;1004;1;4;1;1020;0;1;1;3;4;0;0;2;509;3;135;0;0;0;0
198000;20693;7;3;4;1696;1;5;1;1696;0;3;1;3;7;2;3;2;625;3;0;146;0;0;0
200624;32668;6;4;3;2035;1;3;1;2515;0;4;2;3;9;2;3;2;484;3;0;0;200;0;0
315000;18044;8;4;4;279;1;4;1;2726;0;2;1;4;6;1;4;2;691;4;216;64;169;228;5
115000;8500;5;3;3;793;2;3;0;997;520;3;1;2;7;0;0;0;0;0;0;0;144;0;0
141000;7000;6;3;3;720;1;4;1;720;495;3;1;4;6;0;0;2;720;3;0;0;30;0;0
87000;5000;5;3;3;720;1;1;0;803;0;2;1;3;5;0;0;2;360;3;0;0;244;0;0
129850;7288;5;4;3;936;1;5;1;936;665;3;1;3;6;0;0;0;0;0;0;0;0;0;0
100000;6060;4;3;3;732;1;4;1;772;351;3;1;3;4;0;0;1;264;3;0;0;140;0;0
75200;3672;5;3;3;816;1;5;1;816;0;2;1;3;5;0;0;1;100;2;0;0;96;0;0
118400;8263;6;3;3;1012;1;3;1;1012;0;2;1;3;6;1;4;1;308;3;0;22;112;0;0
67000;8967;5;3;2;961;1;4;1;1077;0;2;1;3;6;0;0;1;338;1;0;0;0;0;0
152000;13710;5;3;3;910;1;3;1;910;648;4;1;3;6;0;0;1;282;3;289;0;0;0;0
68104;11067;2;3;0;0;1;5;1;640;0;1;1;3;4;0;0;1;256;3;48;0;0;0;0
119600;8250;5;3;3;957;1;2;0;1034;957;4;2;3;9;0;0;0;0;0;0;0;133;0;0
140000;6565;4;3;3;1073;1;4;1;1073;0;3;1;3;6;0;0;2;720;3;0;444;0;0;0
124900;6060;5;4;3;837;1;5;1;1001;0;2;1;4;5;0;0;1;216;3;154;0;42;0;0
375000;5568;8;4;4;1573;1;4;1;1625;0;2;1;4;5;1;4;2;495;3;123;0;0;0;0
235000;4750;8;4;4;1573;1;5;1;1625;0;2;1;4;5;1;4;2;538;3;123;0;0;0;0
183500;12150;6;3;4;1001;1;3;1;1299;0;2;1;4;5;1;1;2;486;3;84;0;222;0;0
156000;7540;6;3;4;888;1;5;1;912;0;2;1;3;5;1;3;2;470;3;0;0;0;0;0
134000;9187;6;3;3;1084;1;3;1;1080;0;3;1;3;5;0;0;2;484;3;120;0;158;0;0
215000;10000;5;4;4;1441;1;5;1;1392;0;3;1;4;6;1;4;3;650;3;168;49;0;0;0
245000;12864;7;4;4;1409;1;5;1;1409;0;1;1;4;4;1;4;2;576;3;0;144;0;0;0
210000;9928;7;3;4;1454;1;3;1;1478;0;3;1;3;6;1;3;2;506;3;114;22;0;0;0
148000;8750;7;3;3;852;1;3;1;918;0;3;0;3;4;0;0;1;360;3;192;84;0;0;0
143000;8410;6;3;4;970;1;3;1;1026;0;2;1;3;5;1;1;2;528;3;193;0;0;0;0
244000;4054;7;4;4;1501;1;5;1;1501;0;2;1;4;5;2;3;2;512;3;240;0;0;0;0
330000;9763;7;4;4;1502;1;5;1;1502;0;1;1;4;5;1;3;1;286;3;0;0;0;0;0
170000;16905;5;3;3;1350;1;4;1;1328;0;2;1;3;5;2;4;1;308;3;0;104;0;0;0
257000;19958;6;3;3;585;1;4;1;2279;0;4;1;4;7;1;4;2;461;3;274;0;0;0;0
231713;8368;7;4;4;1689;1;5;1;1689;0;3;1;4;7;0;0;2;433;3;100;39;0;0;0
267300;8298;8;4;4;1546;1;5;1;1564;0;2;1;5;6;1;4;2;502;3;132;0;0;0;0
265900;9037;8;4;4;1476;1;5;1;1484;0;2;1;5;6;1;4;2;472;3;120;33;0;0;0
239000;10991;8;4;4;1571;1;5;1;1571;0;3;1;4;7;1;4;3;722;3;100;36;0;0;0
248900;10656;8;4;4;1638;1;5;1;1646;0;3;1;4;6;1;4;3;870;3;192;80;0;0;0
174000;10331;7;3;4;1265;1;4;1;1240;0;3;1;4;6;0;0;2;528;3;232;0;0;0;0
187500;13758;7;4;4;1156;1;5;1;1187;530;3;1;4;7;1;3;2;400;3;168;36;0;0;0
204000;9303;6;4;5;872;1;5;1;888;868;3;1;3;7;0;0;2;422;3;144;122;0;0;0
180500;6718;8;4;5;1267;1;5;1;1312;0;2;1;4;5;0;0;2;471;3;256;28;0;0;0
187500;9590;7;4;5;868;1;5;1;1146;0;3;1;4;6;1;4;2;438;3;160;22;0;0;0
282000;11305;8;4;4;1922;1;5;1;1922;0;2;1;4;6;1;5;3;692;3;201;64;0;0;0
178000;7777;6;4;5;1491;1;5;1;1491;0;3;1;3;7;1;3;2;571;3;0;35;0;0;0
270000;14536;8;4;4;1616;1;5;1;1629;0;3;1;4;9;1;4;3;808;3;0;252;0;0;0
279900;11800;7;4;4;1122;1;5;1;1146;1340;5;1;4;10;1;4;2;452;3;143;32;0;0;0
186700;35133;5;3;3;1572;1;4;1;1572;0;3;1;3;5;2;3;3;995;3;0;263;0;0;0
283463;15306;8;4;5;1732;1;5;1;1776;0;3;1;4;7;1;4;3;712;3;0;0;0;0;0
392000;12633;10;5;5;1824;1;5;1;1824;0;3;1;5;8;1;4;3;932;3;160;36;0;0;0
281213;12665;8;4;4;1094;1;5;1;1133;1349;4;1;4;9;1;4;3;642;3;144;39;0;0;0
147000;8402;5;3;4;1120;1;5;1;1120;0;3;1;3;6;0;0;0;0;0;0;30;0;0;0
130000;43500;3;3;0;0;1;5;1;2034;0;2;1;3;9;0;0;4;1041;3;483;266;0;561;3
140000;6710;6;3;5;920;1;5;1;936;0;0;1;3;3;0;0;2;460;3;0;40;0;0;0
132250;25286;4;3;3;1064;1;4;1;1040;0;3;1;3;5;0;0;2;648;3;0;0;0;0;0
143000;25000;5;3;3;1632;1;3;1;1632;0;4;2;3;8;0;0;2;576;3;0;0;0;0;0
168000;32463;4;3;3;1249;1;5;1;1622;0;3;1;3;7;1;3;4;1356;3;439;0;0;0;0
129900;4224;5;3;4;1040;1;3;1;1060;0;3;1;3;6;1;3;2;572;3;100;110;0;0;0
134000;4224;5;3;4;1142;1;3;1;1142;0;3;1;3;6;1;1;2;528;3;536;90;0;0;0
85500;1504;4;3;3;546;1;3;1;546;546;3;1;3;5;0;0;1;253;3;0;0;0;0;0
106500;1533;4;3;4;530;1;3;1;530;462;2;1;3;4;0;0;1;297;3;112;97;0;0;0
93900;1495;4;3;3;546;1;5;1;546;546;3;1;3;5;0;0;0;0;0;0;64;0;0;0
75000;2001;4;3;3;546;1;2;1;546;546;3;1;3;6;0;0;1;286;3;0;0;0;0;0
84500;1936;4;3;4;630;1;4;1;630;0;1;1;3;3;0;0;0;0;0;0;0;0;0;0
75190;1890;4;3;3;546;1;5;1;546;546;3;1;3;6;0;0;1;286;3;0;0;0;0;0
146800;11333;6;3;4;1029;1;3;1;1062;0;3;1;3;5;2;3;2;539;3;120;0;0;0;0
153500;9129;5;3;4;923;1;3;1;1008;0;1;1;4;4;1;2;2;678;3;201;66;0;0;0
188000;15957;6;3;4;1244;1;3;1;1356;0;3;1;3;6;1;3;2;528;3;1424;0;0;0;0
196000;33983;5;3;3;1160;1;3;1;1676;0;3;1;4;6;2;3;2;672;3;690;90;0;0;0
157000;8286;5;3;4;716;1;5;1;716;716;3;1;3;6;1;4;2;531;3;0;136;0;0;0
138000;6723;5;3;4;796;1;3;1;796;0;2;1;3;5;0;0;0;0;0;129;0;0;0;0
129500;7244;5;3;4;768;1;5;1;768;0;2;1;3;5;0;0;2;624;3;104;0;0;0;0
80000;27697;4;3;3;1396;1;3;0;1608;0;3;1;3;6;0;0;1;444;3;152;38;0;0;0
129500;7599;4;3;3;845;1;3;1;845;0;2;1;3;4;0;0;2;360;3;0;0;0;0;0
135000;11000;5;3;4;1090;1;3;1;1178;0;3;1;3;6;0;0;2;502;3;0;44;0;0;0
124500;8314;5;3;3;816;1;3;1;816;0;2;1;3;5;0;0;1;264;3;168;0;0;0;0
139000;11625;5;3;4;816;1;3;1;816;0;2;1;3;4;0;0;1;264;3;330;0;0;0;0
93500;10712;5;3;4;974;1;3;1;974;0;3;1;3;5;0;0;0;0;0;0;28;0;0;0
124500;10447;5;3;3;864;1;3;1;887;0;3;1;3;5;0;0;1;288;3;140;0;0;0;0
149900;11027;6;3;3;1178;1;4;1;1293;0;2;1;3;5;0;0;2;452;3;280;0;0;0;0
157500;10533;6;3;3;1008;1;3;1;1024;0;2;1;4;5;2;3;1;313;3;0;0;0;0;0
169000;11765;5;3;3;1617;1;2;1;1797;0;3;1;3;7;1;3;3;963;3;0;0;0;0;0
252000;39384;6;3;4;1705;1;5;1;1390;0;1;1;5;4;2;4;2;550;3;0;189;0;0;0
192100;11727;7;3;3;1851;1;4;1;1851;0;3;1;3;8;1;3;2;506;3;0;146;0;0;0
183500;8238;6;3;3;813;1;5;1;813;712;3;1;3;6;1;3;2;400;3;421;72;0;0;0
222000;13006;7;3;4;964;1;4;1;993;1243;4;1;4;8;1;3;2;642;3;0;0;0;0;0
170000;13041;6;3;4;781;1;4;1;781;890;3;1;3;7;1;3;2;423;3;0;84;0;0;0
187500;13031;6;3;4;691;1;4;1;691;807;3;1;3;6;1;3;2;409;3;315;44;0;0;0
202000;9783;6;3;4;821;1;4;1;821;955;3;1;3;7;1;3;2;443;3;286;116;0;0;0
185000;11207;6;3;4;802;1;4;1;802;709;3;1;3;8;1;3;2;413;3;95;75;0;0;0
320000;19378;7;4;4;1392;1;5;1;1392;1070;4;1;4;9;1;4;2;576;3;239;132;0;0;0
240000;14859;7;4;4;1670;1;5;1;1670;0;3;1;4;7;1;4;3;690;3;144;60;0;0;0
250000;13128;8;4;4;1074;1;5;1;1074;990;4;1;4;7;1;4;2;527;3;0;119;0;0;0
239900;10463;8;4;4;893;1;5;1;901;900;3;1;4;8;1;4;3;800;3;0;116;0;0;0
309000;13751;7;4;4;1700;1;5;1;1700;512;3;1;4;9;1;4;3;773;3;237;38;0;0;0
274725;23257;7;4;5;868;1;5;1;887;1134;3;1;4;9;1;4;2;422;3;0;100;0;0;0
270000;13108;8;4;4;2062;1;5;1;2079;608;4;1;4;9;0;0;2;618;3;168;12;0;0;0
183500;8076;6;3;4;1160;1;4;1;1169;0;3;1;3;6;1;3;2;402;3;0;26;0;0;0
165600;7685;6;3;4;697;1;4;1;697;804;3;1;4;6;1;3;2;420;3;190;63;0;0;0
176500;9084;7;3;4;935;1;4;1;955;677;3;1;3;8;1;3;2;462;3;0;28;0;0;0
130000;3701;8;3;4;1191;1;3;1;1204;0;2;1;3;5;0;0;2;461;3;120;70;0;0;0
239000;5306;7;4;4;1064;1;4;1;1064;703;2;1;4;5;1;3;2;504;4;441;35;0;0;0
275000;6563;8;4;4;1742;1;3;1;1742;0;2;1;4;5;1;3;2;564;3;114;28;234;0;0
457347;16023;9;4;5;1398;1;5;1;1414;1384;3;1;5;11;1;4;3;670;3;182;37;0;0;0
545224;18062;10;5;5;1528;1;5;1;1528;1862;5;1;5;10;1;5;3;758;3;204;34;0;0;0
356383;12292;9;4;5;1094;1;5;1;1102;1371;4;1;4;11;1;4;3;675;3;246;39;0;0;0
556581;16056;9;4;5;1992;1;5;1;1992;876;4;1;5;11;1;4;3;716;3;214;108;0;0;0
361919;12438;8;5;5;1234;1;5;1;1264;1312;4;1;5;10;1;4;3;666;3;324;100;0;0;0
535000;16052;10;5;5;1850;1;5;1;1850;848;4;1;5;11;1;4;3;736;3;250;0;0;0;0
401179;15922;9;4;5;1390;1;5;1;1390;1405;4;1;5;10;1;4;3;660;3;272;102;0;0;0
438780;13682;10;5;5;1410;1;5;1;1426;1519;3;1;4;10;1;4;3;641;3;192;0;37;0;0
169000;14762;5;3;0;0;1;4;1;1547;720;2;1;3;7;1;3;2;672;3;120;144;0;0;0
145000;34650;5;3;3;1056;1;3;0;1056;0;3;1;3;5;0;0;2;572;3;264;0;0;0;0
318000;8147;9;4;5;1714;1;5;1;1714;0;2;1;4;7;1;4;2;517;3;156;55;0;0;0
319000;11302;8;4;4;1814;1;5;1;1826;0;3;1;4;7;1;3;3;758;3;180;75;0;0;0
470000;18261;9;5;5;1910;1;5;1;2000;0;3;1;5;8;2;4;3;722;3;351;102;0;0;0
202500;14145;7;4;4;1208;1;5;1;1621;0;3;1;4;8;0;0;2;440;3;108;45;0;0;0
229000;13837;7;4;4;1204;1;4;1;1377;806;4;1;4;9;0;0;3;786;3;0;0;0;0;0
235000;16659;7;3;3;795;1;2;1;1468;795;3;1;4;9;1;3;2;539;3;0;250;0;0;0
190000;18800;6;3;4;796;1;3;1;790;784;3;1;3;6;1;3;2;566;3;306;111;0;0;0
169000;10464;6;3;4;988;1;3;1;1102;0;2;1;3;5;1;3;2;582;3;140;22;0;0;0
241500;10400;7;3;4;1845;1;4;1;1872;0;3;1;3;6;1;3;2;604;3;197;39;0;0;0
188900;10530;7;3;3;945;1;3;1;945;912;4;1;3;8;1;3;2;482;3;400;105;0;0;0
207500;10240;6;3;4;1686;1;3;1;1686;0;3;1;3;7;1;3;2;612;3;384;131;0;0;0
250000;16692;7;3;4;1392;1;3;1;1392;1392;5;1;4;12;2;3;2;564;3;0;112;0;519;2
179900;11475;6;3;4;713;1;3;1;811;741;3;1;3;6;1;3;2;434;3;209;208;0;0;0
172000;9927;7;4;5;1047;1;3;1;1083;0;2;1;3;5;1;2;2;596;3;444;0;40;0;0
294323;9512;7;4;4;960;1;5;1;960;1358;3;1;4;8;1;5;2;541;3;0;246;0;0;0
184500;10530;6;3;3;675;1;3;1;1109;766;3;1;4;8;1;3;2;485;3;48;28;0;0;0
153500;10140;5;3;4;1056;1;5;1;1074;0;3;1;3;6;0;0;2;495;3;0;88;0;0;0
162900;10140;7;3;4;832;1;3;1;832;832;4;1;3;8;1;3;2;528;3;0;28;0;0;0
181000;10140;6;3;3;1040;1;2;1;1309;0;3;1;4;5;1;2;2;484;3;265;0;0;648;2
155000;10000;6;3;3;1103;1;3;1;1103;0;3;1;3;6;0;0;2;462;3;295;84;0;0;0
138800;15870;5;3;3;1096;1;5;1;1096;0;3;1;3;6;0;0;1;299;3;240;32;0;0;0
116050;9353;4;3;3;864;1;4;1;864;0;3;1;3;5;0;0;1;280;3;0;0;0;0;0
88000;8125;4;3;3;858;1;3;1;858;0;3;1;3;5;0;0;0;0;0;0;0;0;0;0
97500;7200;4;3;3;864;1;3;1;874;0;3;1;3;5;0;0;2;576;3;63;0;0;0;0
190000;8773;6;4;4;1487;1;5;1;1419;0;2;1;4;4;0;0;2;543;3;196;68;0;0;0
105500;2760;6;3;3;525;1;3;1;525;567;3;1;3;6;0;0;2;440;3;0;0;0;0;0
125500;2160;5;3;3;765;1;4;1;765;600;3;1;4;7;1;2;2;440;3;0;36;0;0;0
83000;1953;6;3;3;483;1;3;1;483;504;2;1;3;5;0;0;1;264;3;72;0;0;0;0
116000;1890;6;3;3;494;1;5;1;494;536;3;1;3;6;0;0;1;264;3;0;0;0;0;0
91500;1680;6;3;3;672;1;3;1;672;546;3;1;3;7;0;0;0;0;0;201;0;0;0;0
118000;1680;6;3;3;672;1;4;1;672;546;3;1;3;7;0;0;1;264;3;0;28;0;0;0
89000;1680;6;3;3;483;1;3;1;483;465;2;1;3;5;0;0;1;264;3;0;0;0;0;0
108000;1680;6;3;3;525;1;4;1;525;567;3;1;3;6;0;0;1;264;3;352;0;0;0;0
94500;1680;6;3;3;483;1;3;1;483;504;2;1;3;5;1;1;1;288;3;0;0;0;0;0
146300;4043;6;3;4;1069;1;4;1;1069;0;2;1;3;4;1;1;2;440;3;0;55;0;0;0
145000;7514;5;3;3;943;1;3;1;1387;0;3;1;3;6;1;3;1;300;3;0;0;240;0;0
123000;7838;5;3;3;864;1;3;1;900;0;3;1;3;6;1;1;1;288;3;175;144;0;0;0
137500;2280;7;3;3;1055;1;3;1;1055;0;2;1;3;4;0;0;1;319;3;0;29;0;0;0
144000;2179;6;3;4;855;1;4;1;855;601;3;1;3;6;1;3;2;460;3;0;28;0;0;0
315000;16737;9;4;5;1980;1;5;1;1980;0;3;1;5;8;1;4;3;770;3;194;45;0;0;0
412083;16387;9;4;5;1738;1;4;1;1738;851;4;1;5;11;1;4;3;831;3;0;0;0;0;0
342643;16259;9;3;5;1249;1;5;1;1249;1347;4;1;4;9;0;0;3;840;3;240;154;0;0;0
252000;16163;8;4;4;1618;1;5;1;1618;0;2;1;4;6;1;4;3;880;3;0;0;0;0;0
465000;13891;10;5;5;2076;1;5;1;2076;0;2;1;5;7;1;4;3;850;3;216;229;0;0;0
293000;12228;7;4;5;1721;1;5;1;1740;0;4;1;4;8;0;0;3;874;3;0;43;0;0;0
415000;14780;9;5;5;1868;1;5;1;1868;0;2;1;5;7;1;4;3;1085;3;354;56;0;0;0
326000;16033;9;4;5;1833;1;5;1;1850;0;3;1;4;8;1;4;3;772;3;519;112;0;0;0
325300;14215;8;4;5;1158;1;5;1;1158;1218;4;1;4;9;1;4;3;853;3;240;154;0;0;0
309000;13418;8;4;5;1117;1;5;1;1132;1320;4;1;4;9;1;4;3;691;3;113;32;0;0;0
300000;13975;9;4;4;1090;1;5;1;1117;1089;4;1;5;10;1;4;3;670;3;148;95;0;0;0
275500;10240;8;4;4;1030;1;4;1;1038;1060;3;1;5;8;1;4;3;878;3;192;52;0;0;0
338500;9942;9;5;5;1606;1;5;1;1625;466;3;1;5;8;1;4;2;521;3;194;84;0;0;0
345000;11924;9;5;5;1175;1;5;1;1182;1142;4;1;5;11;2;4;3;736;3;147;21;0;0;0
344133;12867;8;4;5;1209;1;5;1;1209;1044;3;1;5;8;1;4;2;575;3;243;142;0;0;0
298236;10672;8;4;5;1054;1;4;1;1054;1335;4;1;4;10;1;4;3;672;3;176;64;0;0;0
329900;11643;8;4;5;1524;1;5;1;1544;814;4;1;5;10;1;4;3;784;3;120;34;0;0;0
360000;12378;9;4;5;1896;1;5;1;1944;0;3;1;5;8;3;5;3;708;3;208;175;0;0;0
281000;11065;8;4;4;1085;1;5;1;1120;850;3;1;5;8;1;4;3;753;3;177;74;0;0;0
372397;13758;9;5;5;1792;1;5;1;1792;0;2;1;4;6;1;4;3;925;3;204;49;0;0;0
378000;14828;9;5;5;1780;1;5;1;1780;0;2;1;5;7;1;4;3;816;3;144;68;0;0;0
374000;11846;9;4;5;1792;1;5;1;1792;0;2;1;5;6;1;4;3;874;3;206;49;0;0;0
437154;20431;9;5;5;1848;1;5;1;1848;880;4;1;5;10;2;5;3;706;3;0;0;0;0;0
275000;10927;8;4;4;1058;1;5;1;1058;846;3;1;5;8;1;4;2;736;3;179;60;0;0;0
279000;13215;8;4;4;1420;1;5;1;1426;488;3;1;4;9;1;3;3;746;3;168;127;0;0;0
185850;7052;7;4;4;1364;1;5;1;1364;0;2;1;4;6;1;4;2;484;3;192;36;0;0;0
282500;5911;9;5;5;1560;1;5;1;1565;0;2;1;5;6;1;4;2;556;3;196;56;0;0;0
202500;6955;7;4;4;1368;1;5;1;1368;0;2;1;4;6;1;4;2;474;3;132;35;0;0;0
202665;6792;7;4;4;1368;1;5;1;1368;0;2;1;4;6;1;4;2;474;3;132;35;0;0;0
332200;7740;9;4;5;1686;1;5;1;1686;0;1;1;5;6;1;4;3;899;3;266;100;0;0;0
310090;6373;9;5;5;1666;1;5;1;1666;0;2;1;4;6;1;4;2;575;3;228;75;0;0;0
171750;3136;7;4;4;1405;1;5;1;1405;0;2;1;4;6;1;4;2;478;3;148;36;0;0;0
169990;10237;6;4;4;1316;1;5;1;1316;0;3;1;4;6;1;4;2;397;3;100;0;0;0;0
170440;10237;6;4;4;728;1;5;1;728;728;3;1;4;8;1;4;2;390;3;0;24;0;0;0
169985;10237;7;4;4;738;1;5;1;738;754;3;1;4;8;0;0;2;440;3;0;32;0;0;0
179665;17104;7;4;4;654;1;5;1;664;832;3;1;4;7;1;4;2;426;3;100;24;0;0;0
219210;14054;7;4;4;879;1;5;1;879;984;4;1;4;9;1;4;3;660;3;100;17;0;0;0
174190;11660;6;4;4;1326;1;5;1;1326;0;3;1;4;6;0;0;2;427;3;100;0;0;0;0
172785;15578;6;4;4;728;1;4;1;728;728;3;1;3;8;0;0;2;429;3;0;0;0;0;0
258000;11631;8;4;4;1052;1;5;1;1052;1321;4;1;4;9;1;4;3;632;3;120;46;0;0;0
185101;9073;7;4;4;738;1;5;1;738;754;3;1;4;8;0;0;2;440;3;100;32;0;0;0
210250;3087;7;4;4;1220;1;5;1;1364;0;2;1;4;6;1;4;2;437;3;100;16;0;0;0
234000;3196;7;4;4;1374;1;5;1;1557;0;2;1;4;7;1;3;2;420;3;143;20;0;0;0
215000;3196;8;4;4;1273;1;5;1;1456;0;2;1;4;7;1;3;2;400;3;143;20;0;0;0
246990;2938;7;4;4;1368;1;5;1;1511;0;2;1;4;5;1;3;2;398;3;130;30;0;0;0
178740;3072;7;4;4;1375;1;5;1;1414;0;2;1;4;6;1;3;2;398;3;144;20;0;0;0
225000;3072;7;4;4;1365;1;5;1;1548;0;2;1;4;7;1;3;2;388;3;143;20;0;0;0
167240;3010;7;4;4;1248;1;5;1;1248;0;2;1;4;5;0;0;2;438;3;108;0;0;0;0
156820;3010;7;4;4;1142;1;5;1;1142;0;2;1;4;6;0;0;2;440;3;90;0;0;0;0
213490;3013;7;4;4;1362;1;5;1;1506;0;2;1;4;6;1;4;2;440;3;142;20;0;0;0
264561;3982;8;4;4;1520;1;5;1;1567;0;1;1;5;7;1;4;3;648;3;312;0;0;0;0
246578;4045;7;4;4;1356;1;5;1;1500;0;2;1;4;6;1;4;3;648;3;161;20;0;0;0
192140;21930;5;4;4;732;1;5;1;734;1104;4;1;3;7;1;4;2;372;3;100;40;0;0;0
183200;7861;6;4;4;783;1;5;1;807;702;3;1;4;7;1;4;2;393;3;100;75;0;0;0
178000;9056;8;4;5;707;1;5;1;707;707;3;1;4;6;1;4;2;403;3;100;35;0;0;0
201490;9171;7;4;4;848;1;5;1;848;750;3;1;4;7;1;4;2;433;3;100;48;0;0;0
230500;11194;8;4;4;1406;1;5;1;1454;482;3;1;4;7;1;3;2;504;3;188;124;0;0;0
180000;7875;7;4;4;783;1;5;1;807;702;3;1;4;8;1;4;2;393;3;0;75;0;0;0
172400;8121;6;3;4;953;1;5;1;953;711;3;1;3;7;1;3;2;460;3;100;40;0;0;0
215000;8658;6;3;4;982;1;5;1;1008;881;3;1;3;9;1;3;2;431;3;0;0;0;0;0
199900;11214;7;4;4;930;1;4;1;956;930;4;1;4;10;1;3;2;431;3;89;0;0;0;0
173000;10852;6;3;4;959;1;5;1;959;712;3;1;3;7;1;3;2;472;3;0;38;0;0;0
287602;12104;7;4;4;1035;1;4;1;1082;1240;4;1;4;8;0;0;3;617;3;400;45;0;0;0
